School ID, Category, Category Type, Year, Composite Score Mean, Total Tested
610391,Race / Gender,White - Female,2015,,3
610391,Race / Gender,Hispanic - Female,2015,23.1,36
610391,Race / Gender,Native American - Female,2015,,1
610391,Race / Gender,Asian / Pacific - Female,2015,,1
610391,Race / Gender,Asian / Pacific - Male,2015,,4
610391,Race / Gender,Black - Female,2015,22.3,92
610391,Race / Gender,Black - Male,2015,23.4,39
610391,Race / Gender,Hispanic - Male,2015,23.2,24
610391,Race / Gender,Other - Female,2015,,1
610391,Race / Gender,Unknown Race - Male,2015,,1
610391,Lunch,Free / Reduced Lunch,2015,22.7,140
610391,Lunch,Not Free / Reduced Lunch,2015,23.4,62
610391,LEP,Is Not LEP,2015,22.9,202
400137,Lunch,Not Free / Reduced Lunch,2013,,4
400137,Lunch,Free / Reduced Lunch,2013,15.1,31
400137,LEP,Is Not LEP,2013,15.2,35
400137,Race / Gender,Black - Male,2013,15.2,20
400137,Race / Gender,Black - Female,2013,15.0,14
400137,Race / Gender,Hispanic - Female,2013,,1
400137,Race / Gender,White - Male,2014,,1
400137,Race / Gender,Black - Female,2014,14.3,21
400137,Race / Gender,Black - Male,2014,15.1,15
400137,Lunch,Not Free / Reduced Lunch,2014,,5
400137,Lunch,Free / Reduced Lunch,2014,15.0,32
400137,LEP,Is Not LEP,2014,14.9,37
400137,Lunch,Not Free / Reduced Lunch,2015,,4
400137,Lunch,Free / Reduced Lunch,2015,15.2,38
400137,LEP,Is Not LEP,2015,15.3,42
400137,Race / Gender,Black - Female,2015,15.5,27
400137,Race / Gender,Black - Male,2015,14.9,15
610582,Lunch,Not Free / Reduced Lunch,2015,,1
610582,LEP,Is Not LEP,2015,14.3,23
610582,Race / Gender,Black - Female,2015,14.8,11
610582,Race / Gender,Black - Male,2015,13.5,11
610582,Race / Gender,Other - Male,2015,,1
610582,Lunch,Free / Reduced Lunch,2015,14.3,22
610580,Lunch,Not Free / Reduced Lunch,2015,,2
610580,Lunch,Free / Reduced Lunch,2015,13.7,16
610580,LEP,Is Not LEP,2015,13.9,17
610580,LEP,LEP,2015,,1
610580,Race / Gender,Black - Female,2015,,3
610580,Race / Gender,Black - Male,2015,,8
610580,Race / Gender,Hispanic - Female,2015,,2
610580,Race / Gender,Hispanic - Male,2015,,5
610566,Race / Gender,Black - Female,2014,15.5,12
610566,Race / Gender,Hispanic - Female,2014,,1
610566,Race / Gender,Black - Male,2014,14.1,12
610566,Lunch,Not Free / Reduced Lunch,2014,,8
610566,Lunch,Free / Reduced Lunch,2014,15.6,20
610566,Race / Gender,Hispanic - Male,2014,,3
610566,LEP,Is Not LEP,2014,15.0,28
610566,Race / Gender,Black - Male,2015,13.7,12
610566,Race / Gender,Hispanic - Male,2015,,1
610566,Lunch,Not Free / Reduced Lunch,2015,,3
610566,Lunch,Free / Reduced Lunch,2015,13.3,31
610566,LEP,Is Not LEP,2015,13.3,34
610566,Race / Gender,Black - Female,2015,13.1,21
610567,Race / Gender,Black - Female,2014,14.8,25
610567,Race / Gender,Black - Male,2014,13.1,16
610567,Lunch,Not Free / Reduced Lunch,2014,13.2,14
610567,LEP,Is Not LEP,2014,14.1,41
610567,Lunch,Free / Reduced Lunch,2014,14.6,27
610567,Race / Gender,Black - Female,2015,14.2,15
610567,Race / Gender,Black - Male,2015,,4
610567,LEP,Is Not LEP,2015,14.2,19
610567,Lunch,Not Free / Reduced Lunch,2015,,1
610567,Lunch,Free / Reduced Lunch,2015,14.3,18
609722,Race / Gender,Unknown Race - Female,2001,,5
609722,Race / Gender,Unknown Race - Male,2001,,2
609722,Race / Gender,Hispanic - Female,2001,,1
609722,Race / Gender,Black - Male,2001,12.9,41
609722,Race / Gender,Black - Female,2001,13.1,47
609722,Lunch,Free / Reduced Lunch,2001,13.1,87
609722,Lunch,Not Free / Reduced Lunch,2001,,2
609722,LEP,Is Not LEP,2001,13.0,89
609722,Race / Gender,Unknown Race - Female,2002,,4
609722,Race / Gender,Unknown Race - Male,2002,,1
609722,Race / Gender,Black - Male,2002,13.7,29
609722,Race / Gender,Black - Female,2002,13.7,37
609722,Lunch,Free / Reduced Lunch,2002,13.6,68
609722,Lunch,Not Free / Reduced Lunch,2002,,2
609722,LEP,Is Not LEP,2002,13.6,71
609722,Race / Gender,Unknown Race - Female,2003,,3
609722,Race / Gender,Unknown Race - Male,2003,,5
609722,Race / Gender,Hispanic - Female,2003,,1
609722,Race / Gender,Black - Male,2003,13.9,42
609722,Race / Gender,Black - Female,2003,14.4,45
609722,Lunch,Free / Reduced Lunch,2003,14.2,83
609722,Lunch,Not Free / Reduced Lunch,2003,,5
609722,LEP,Is Not LEP,2003,14.2,88
609722,Race / Gender,Black - Male,2004,14.3,52
609722,Race / Gender,Black - Female,2004,15.0,62
609722,Lunch,Free / Reduced Lunch,2004,14.7,114
609722,LEP,Is Not LEP,2004,14.7,114
609722,Race / Gender,Hispanic - Male,2005,,1
609722,Race / Gender,Black - Female,2005,14.6,74
609722,Race / Gender,Black - Male,2005,13.2,65
609722,Lunch,Free / Reduced Lunch,2005,13.9,140
609722,LEP,Is Not LEP,2005,13.9,140
609722,Race / Gender,Black - Male,2006,13.3,25
609722,Race / Gender,Black - Female,2006,14.5,23
609722,Lunch,Free / Reduced Lunch,2006,13.9,48
609722,LEP,Is Not LEP,2006,13.9,48
609722,Race / Gender,Black - Male,2007,13.6,95
609722,Race / Gender,Black - Female,2007,14.9,97
609722,LEP,Is Not LEP,2007,14.3,192
609722,Lunch,Free / Reduced Lunch,2007,14.2,190
609722,Lunch,Not Free / Reduced Lunch,2007,,2
609722,Race / Gender,Other - Male,2008,,1
609722,Race / Gender,Black - Male,2008,14.3,82
609722,Race / Gender,Black - Female,2008,14.7,97
609722,Lunch,Free / Reduced Lunch,2008,14.5,176
609722,Lunch,Not Free / Reduced Lunch,2008,,4
609722,LEP,Is Not LEP,2008,14.5,180
609722,Lunch,Free / Reduced Lunch,2009,14.2,189
609722,Lunch,Not Free / Reduced Lunch,2009,,7
609722,LEP,Is Not LEP,2009,14.2,196
609722,Race / Gender,Other - Female,2009,,1
609722,Race / Gender,Hispanic - Female,2009,,1
609722,Race / Gender,Black - Female,2009,14.6,94
609722,Race / Gender,Black - Male,2009,13.8,100
609722,Lunch,Free / Reduced Lunch,2010,14.4,153
609722,Lunch,Not Free / Reduced Lunch,2010,,7
609722,LEP,Is Not LEP,2010,14.4,160
609722,Race / Gender,Other - Female,2010,,2
609722,Race / Gender,Black - Male,2010,14.3,70
609722,Race / Gender,Black - Female,2010,14.4,87
609722,Race / Gender,Hispanic - Female,2010,,1
609722,LEP,Is Not LEP,2011,13.9,164
609722,Lunch,Free / Reduced Lunch,2011,13.8,158
609722,Lunch,Not Free / Reduced Lunch,2011,,6
609722,Race / Gender,Black - Male,2011,13.6,88
609722,Race / Gender,Black - Female,2011,14.2,76
609722,Lunch,Free / Reduced Lunch,2012,14.7,86
609722,Lunch,Not Free / Reduced Lunch,2012,,3
609722,LEP,Is Not LEP,2012,14.7,89
609722,Race / Gender,Black - Male,2012,14.2,46
609722,Race / Gender,Black - Female,2012,15.2,43
609722,Lunch,Free / Reduced Lunch,2013,14.0,85
609722,Lunch,Not Free / Reduced Lunch,2013,,9
609722,LEP,Is Not LEP,2013,14.1,94
609722,Race / Gender,Black - Female,2013,14.4,50
609722,Race / Gender,Other - Male,2013,,1
609722,Race / Gender,Black - Male,2013,13.6,43
609722,Lunch,Free / Reduced Lunch,2014,14.2,70
609722,Lunch,Not Free / Reduced Lunch,2014,15.4,19
609722,LEP,Is Not LEP,2014,14.5,89
609722,Race / Gender,Hispanic - Female,2014,,2
609722,Race / Gender,Black - Male,2014,14.3,46
609722,Race / Gender,Black - Female,2014,14.7,41
609722,LEP,Is Not LEP,2015,15.2,81
609722,Lunch,Not Free / Reduced Lunch,2015,,9
609722,Lunch,Free / Reduced Lunch,2015,15.2,72
609722,Race / Gender,Black - Male,2015,15.3,31
609722,Race / Gender,Black - Female,2015,15.1,47
609722,Race / Gender,Hispanic - Female,2015,,1
609722,Race / Gender,Hispanic - Male,2015,,2
609780,Race / Gender,Native American - Male,2015,,2
609780,Race / Gender,Black - Male,2015,17.1,12
609780,Race / Gender,Hispanic - Female,2015,18.5,16
609780,Race / Gender,Hispanic - Male,2015,20.4,28
609780,Race / Gender,Black - Female,2015,,9
609780,Lunch,Not Free / Reduced Lunch,2015,,4
609780,Lunch,Free / Reduced Lunch,2015,19.2,63
609780,LEP,Is Not LEP,2015,19.1,64
609780,LEP,LEP,2015,,3
610502,Race / Gender,Hispanic - Male,2010,16.5,22
610502,Race / Gender,Hispanic - Female,2010,17.3,14
610502,Race / Gender,Asian / Pacific - Male,2010,,2
610502,Race / Gender,White - Male,2010,,4
610502,Race / Gender,Asian / Pacific - Female,2010,,1
610502,Race / Gender,White - Female,2010,,1
610502,Race / Gender,Black - Male,2010,16.3,22
610502,Race / Gender,Other - Male,2010,,1
610502,Race / Gender,Black - Female,2010,17.8,18
610502,Race / Gender,Other - Female,2010,,4
610502,Lunch,Not Free / Reduced Lunch,2010,16.5,11
610502,Lunch,Free / Reduced Lunch,2010,17.4,78
610502,LEP,Is Not LEP,2010,17.3,89
610502,Lunch,Not Free / Reduced Lunch,2011,,8
610502,Lunch,Free / Reduced Lunch,2011,17.8,68
610502,Race / Gender,Hispanic - Male,2011,17.7,29
610502,Race / Gender,Hispanic - Female,2011,17.9,15
610502,Race / Gender,White - Female,2011,,1
610502,Race / Gender,Black - Male,2011,17.1,19
610502,Race / Gender,Black - Female,2011,18.9,12
610502,LEP,Is Not LEP,2011,17.7,76
610502,Race / Gender,Hispanic - Male,2012,17.7,35
610502,Race / Gender,Hispanic - Female,2012,17.6,18
610502,Race / Gender,Asian / Pacific - Male,2012,,1
610502,Race / Gender,White - Male,2012,,1
610502,Race / Gender,Black - Male,2012,16.4,11
610502,Race / Gender,Black - Female,2012,16.5,13
610502,Lunch,Not Free / Reduced Lunch,2012,,1
610502,Lunch,Free / Reduced Lunch,2012,17.5,78
610502,LEP,LEP,2012,,1
610502,LEP,Is Not LEP,2012,17.5,78
610502,Lunch,Not Free / Reduced Lunch,2013,,4
610502,Race / Gender,Hispanic - Male,2013,18.3,32
610502,Race / Gender,Hispanic - Female,2013,18.2,22
610502,Race / Gender,Asian / Pacific - Male,2013,,1
610502,Race / Gender,White - Female,2013,,1
610502,Race / Gender,Black - Male,2013,16.9,19
610502,Race / Gender,Black - Female,2013,,8
610502,Lunch,Free / Reduced Lunch,2013,18.0,79
610502,LEP,LEP,2013,,2
610502,LEP,Is Not LEP,2013,17.9,81
610502,Race / Gender,Hispanic - Male,2014,18.1,28
610502,Race / Gender,Hispanic - Female,2014,16.1,11
610502,Race / Gender,White - Male,2014,,2
610502,Race / Gender,Black - Male,2014,16.3,17
610502,Race / Gender,Other - Male,2014,,1
610502,Race / Gender,Black - Female,2014,16.6,15
610502,Lunch,Not Free / Reduced Lunch,2014,,3
610502,Lunch,Free / Reduced Lunch,2014,17.4,71
610502,LEP,LEP,2014,,1
610502,LEP,Is Not LEP,2014,17.5,73
609723,Lunch,Free / Reduced Lunch,2001,13.4,191
609723,Lunch,Not Free / Reduced Lunch,2001,13.2,10
609723,LEP,Is Not LEP,2001,13.4,201
609723,Race / Gender,Hispanic - Male,2001,,2
609723,Race / Gender,White - Male,2001,,1
609723,Race / Gender,Black - Male,2001,12.9,89
609723,Race / Gender,Black - Female,2001,13.8,108
609723,Race / Gender,Unknown Race - Female,2001,12.7,13
609723,Race / Gender,Unknown Race - Male,2001,,8
609723,Lunch,Free / Reduced Lunch,2002,13.3,191
609723,LEP,Is Not LEP,2002,13.3,195
609723,Race / Gender,White - Female,2002,,1
609723,Race / Gender,Black - Male,2002,13.2,93
609723,Race / Gender,Black - Female,2002,13.7,84
609723,Race / Gender,Unknown Race - Female,2002,,7
609723,Race / Gender,Unknown Race - Male,2002,,9
609723,Lunch,Free / Reduced Lunch,2003,13.4,191
609723,Lunch,Not Free / Reduced Lunch,2003,13.8,13
609723,LEP,Is Not LEP,2003,13.4,204
609723,Race / Gender,Hispanic - Male,2003,,1
609723,Race / Gender,Black - Male,2003,13.4,96
609723,Race / Gender,Black - Female,2003,13.4,106
609723,Race / Gender,White - Female,2003,,1
609723,Race / Gender,Unknown Race - Female,2003,13.3,12
609723,Race / Gender,Unknown Race - Male,2003,,5
609723,Lunch,Free / Reduced Lunch,2004,13.5,211
609723,Lunch,Not Free / Reduced Lunch,2004,13.5,12
609723,LEP,Is Not LEP,2004,13.5,223
609723,Race / Gender,Hispanic - Female,2004,,1
609723,Race / Gender,Black - Male,2004,13.4,119
609723,Race / Gender,Black - Female,2004,13.5,103
609723,Lunch,Free / Reduced Lunch,2005,13.9,196
609723,Lunch,Not Free / Reduced Lunch,2005,13.0,10
609723,LEP,Is Not LEP,2005,13.9,206
609723,Race / Gender,Hispanic - Female,2005,,1
609723,Race / Gender,Black - Male,2005,13.8,99
609723,Race / Gender,Black - Female,2005,14.0,106
609723,Lunch,Free / Reduced Lunch,2006,13.9,212
609723,Lunch,Not Free / Reduced Lunch,2006,13.6,13
609723,LEP,Is Not LEP,2006,13.8,225
609723,Race / Gender,Hispanic - Male,2006,,2
609723,Race / Gender,Hispanic - Female,2006,,1
609723,Race / Gender,Other - Male,2006,,1
609723,Race / Gender,Black - Male,2006,13.8,107
609723,Race / Gender,Black - Female,2006,13.9,113
609723,Race / Gender,Other - Female,2006,,1
609723,Lunch,Free / Reduced Lunch,2007,13.9,243
609723,Lunch,Not Free / Reduced Lunch,2007,14.1,11
609723,LEP,Is Not LEP,2007,13.9,254
609723,Race / Gender,Hispanic - Male,2007,,1
609723,Race / Gender,Native American - Female,2007,,1
609723,Race / Gender,Black - Female,2007,14.0,160
609723,Race / Gender,White - Male,2007,,1
609723,Race / Gender,Other - Male,2007,,1
609723,Race / Gender,Black - Male,2007,13.6,89
609723,Race / Gender,Other - Female,2007,,1
609723,Lunch,Free / Reduced Lunch,2008,14.3,154
609723,Lunch,Not Free / Reduced Lunch,2008,13.7,21
609723,LEP,Is Not LEP,2008,14.2,175
609723,Race / Gender,Black - Female,2008,14.6,94
609723,Race / Gender,Other - Male,2008,,1
609723,Race / Gender,Hispanic - Male,2008,,1
609723,Race / Gender,Black - Male,2008,13.7,79
609723,Lunch,Free / Reduced Lunch,2009,13.8,179
609723,Lunch,Not Free / Reduced Lunch,2009,13.7,44
609723,LEP,Is Not LEP,2009,13.8,223
609723,Race / Gender,Hispanic - Male,2009,,2
609723,Race / Gender,Other - Female,2009,,1
609723,Race / Gender,White - Female,2009,,1
609723,Race / Gender,Black - Male,2009,13.6,116
609723,Race / Gender,Black - Female,2009,14.1,103
609723,Lunch,Free / Reduced Lunch,2010,13.6,182
609723,Lunch,Not Free / Reduced Lunch,2010,14.2,12
609723,LEP,Is Not LEP,2010,13.6,194
609723,Race / Gender,Black - Male,2010,13.4,100
609723,Race / Gender,Black - Female,2010,13.9,93
609723,Race / Gender,Other - Female,2010,,1
609723,Lunch,Free / Reduced Lunch,2011,14.6,129
609723,Lunch,Not Free / Reduced Lunch,2011,,6
609723,LEP,Is Not LEP,2011,14.6,135
609723,Race / Gender,Black - Female,2011,14.7,70
609723,Race / Gender,Black - Male,2011,14.4,64
609723,Race / Gender,Other - Female,2011,,1
609723,Lunch,Free / Reduced Lunch,2012,14.4,138
609723,Lunch,Not Free / Reduced Lunch,2012,,6
609723,LEP,Is Not LEP,2012,14.4,144
609723,Race / Gender,Black - Male,2012,13.9,71
609723,Race / Gender,Other - Male,2012,,4
609723,Race / Gender,Black - Female,2012,14.9,69
609723,Lunch,Free / Reduced Lunch,2013,14.3,128
609723,Lunch,Not Free / Reduced Lunch,2013,13.2,13
609723,LEP,LEP,2013,,1
609723,LEP,Is Not LEP,2013,14.2,140
609723,Race / Gender,Hispanic - Male,2013,,3
609723,Race / Gender,Other - Male,2013,,1
609723,Race / Gender,Hispanic - Female,2013,,1
609723,Race / Gender,Black - Male,2013,14.0,76
609723,Race / Gender,Black - Female,2013,14.5,60
609723,Lunch,Free / Reduced Lunch,2014,14.5,126
609723,Lunch,Not Free / Reduced Lunch,2014,14.9,30
609723,LEP,Is Not LEP,2014,14.6,156
609723,Race / Gender,Hispanic - Male,2014,,2
609723,Race / Gender,Black - Male,2014,14.6,75
609723,Race / Gender,Black - Female,2014,14.7,78
609723,Race / Gender,Hispanic - Female,2014,,1
609723,Lunch,Not Free / Reduced Lunch,2015,15.4,14
609723,Lunch,Free / Reduced Lunch,2015,14.9,83
609723,LEP,Is Not LEP,2015,15.0,96
609723,LEP,LEP,2015,,1
609723,Race / Gender,Black - Female,2015,15.7,40
609723,Race / Gender,Black - Male,2015,14.7,53
609723,Race / Gender,Hispanic - Male,2015,,2
609723,Race / Gender,Other - Male,2015,,1
609723,Race / Gender,Hispanic - Female,2015,,1
609724,Race / Gender,Unknown Race - Female,2001,16.5,12
609724,Race / Gender,Unknown Race - Male,2001,13.4,22
609724,Race / Gender,Other - Female,2001,,1
609724,Race / Gender,Hispanic - Male,2001,15.5,44
609724,Race / Gender,Hispanic - Female,2001,15.5,55
609724,Race / Gender,White - Male,2001,16.4,46
609724,Race / Gender,White - Female,2001,16.5,48
609724,Race / Gender,Asian / Pacific - Male,2001,16.9,44
609724,Race / Gender,Asian / Pacific - Female,2001,17.0,36
609724,Race / Gender,Black - Male,2001,14.0,11
609724,Race / Gender,Black - Female,2001,,2
609724,Lunch,Free / Reduced Lunch,2001,16.1,223
609724,Lunch,Not Free / Reduced Lunch,2001,16.2,64
609724,LEP,Is Not LEP,2001,16.2,287
609724,Race / Gender,Unknown Race - Female,2002,14.4,11
609724,Race / Gender,Unknown Race - Male,2002,15.3,10
609724,Race / Gender,Hispanic - Male,2002,15.7,28
609724,Race / Gender,Native American - Female,2002,,1
609724,Race / Gender,Hispanic - Female,2002,15.0,59
609724,Race / Gender,White - Male,2002,16.6,44
609724,Race / Gender,White - Female,2002,17.0,47
609724,Race / Gender,Asian / Pacific - Male,2002,15.8,51
609724,Race / Gender,Asian / Pacific - Female,2002,16.7,31
609724,Race / Gender,Other - Male,2002,,1
609724,Race / Gender,Black - Male,2002,13.8,17
609724,Race / Gender,Black - Female,2002,15.6,12
609724,Race / Gender,Native American - Male,2002,,1
609724,Lunch,Free / Reduced Lunch,2002,15.5,219
609724,Lunch,Not Free / Reduced Lunch,2002,16.7,84
609724,LEP,Is Not LEP,2002,16.0,276
609724,LEP,LEP,2002,14.6,37
609724,Race / Gender,Unknown Race - Female,2003,,3
609724,Race / Gender,Unknown Race - Male,2003,,7
609724,Race / Gender,Hispanic - Male,2003,15.3,52
609724,Race / Gender,Native American - Female,2003,,1
609724,Race / Gender,Hispanic - Female,2003,16.1,58
609724,Race / Gender,White - Female,2003,16.5,51
609724,Race / Gender,White - Male,2003,16.8,51
609724,Race / Gender,Asian / Pacific - Female,2003,16.4,37
609724,Race / Gender,Asian / Pacific - Male,2003,16.8,38
609724,Race / Gender,Black - Male,2003,13.8,13
609724,Race / Gender,Black - Female,2003,,8
609724,Lunch,Free / Reduced Lunch,2003,16.1,221
609724,Lunch,Not Free / Reduced Lunch,2003,16.3,88
609724,LEP,Is Not LEP,2003,16.2,275
609724,LEP,LEP,2003,15.3,34
609724,Race / Gender,Hispanic - Male,2004,17.0,56
609724,Race / Gender,Native American - Female,2004,,2
609724,Race / Gender,Hispanic - Female,2004,16.3,58
609724,Race / Gender,White - Male,2004,16.0,40
609724,Race / Gender,White - Female,2004,17.2,46
609724,Race / Gender,Asian / Pacific - Male,2004,17.0,44
609724,Race / Gender,Asian / Pacific - Female,2004,17.3,33
609724,Race / Gender,Black - Male,2004,16.1,19
609724,Race / Gender,Native American - Male,2004,,1
609724,Race / Gender,Black - Female,2004,15.0,12
609724,Lunch,Free / Reduced Lunch,2004,16.5,270
609724,Lunch,Not Free / Reduced Lunch,2004,17.4,41
609724,LEP,Is Not LEP,2004,16.7,293
609724,LEP,LEP,2004,15.5,18
609724,Race / Gender,Hispanic - Male,2005,16.0,68
609724,Race / Gender,Black - Female,2005,16.8,18
609724,Race / Gender,Native American - Female,2005,,1
609724,Race / Gender,Hispanic - Female,2005,15.8,41
609724,Race / Gender,White - Female,2005,18.1,42
609724,Race / Gender,White - Male,2005,17.4,37
609724,Race / Gender,Asian / Pacific - Male,2005,18.2,44
609724,Race / Gender,Black - Male,2005,15.9,18
609724,Race / Gender,Asian / Pacific - Female,2005,17.0,47
609724,Lunch,Free / Reduced Lunch,2005,16.8,271
609724,Lunch,Not Free / Reduced Lunch,2005,17.7,45
609724,LEP,Is Not LEP,2005,17.0,297
609724,LEP,LEP,2005,15.6,19
609724,Race / Gender,Other - Female,2006,16.6,11
609724,Race / Gender,Hispanic - Male,2006,15.9,56
609724,Race / Gender,Hispanic - Female,2006,15.9,65
609724,Race / Gender,Asian / Pacific - Male,2006,18.5,27
609724,Race / Gender,White - Female,2006,18.3,29
609724,Race / Gender,Asian / Pacific - Female,2006,17.2,31
609724,Race / Gender,Other - Male,2006,,6
609724,Race / Gender,Black - Male,2006,15.7,23
609724,Race / Gender,White - Male,2006,16.9,39
609724,Race / Gender,Black - Female,2006,16.0,18
609724,Lunch,Free / Reduced Lunch,2006,16.5,249
609724,Lunch,Not Free / Reduced Lunch,2006,17.4,56
609724,LEP,Is Not LEP,2006,16.7,298
609724,LEP,LEP,2006,,7
609724,Race / Gender,Hispanic - Male,2007,15.8,63
609724,Race / Gender,Other - Female,2007,,5
609724,Race / Gender,Hispanic - Female,2007,16.3,70
609724,Race / Gender,Asian / Pacific - Male,2007,18.3,45
609724,Race / Gender,White - Male,2007,17.2,53
609724,Race / Gender,Asian / Pacific - Female,2007,17.9,33
609724,Race / Gender,White - Female,2007,16.4,41
609724,Race / Gender,Other - Male,2007,,5
609724,Race / Gender,Black - Male,2007,15.7,32
609724,Race / Gender,Black - Female,2007,15.3,16
609724,Lunch,Free / Reduced Lunch,2007,16.4,293
609724,Lunch,Not Free / Reduced Lunch,2007,17.4,70
609724,LEP,Is Not LEP,2007,16.8,334
609724,LEP,LEP,2007,15.1,29
609724,Race / Gender,Other - Female,2008,,6
609724,Race / Gender,Hispanic - Female,2008,15.5,62
609724,Race / Gender,Hispanic - Male,2008,15.8,65
609724,Race / Gender,Native American - Female,2008,,1
609724,Race / Gender,White - Female,2008,17.4,46
609724,Race / Gender,White - Male,2008,17.5,50
609724,Race / Gender,Asian / Pacific - Male,2008,17.5,55
609724,Race / Gender,Asian / Pacific - Female,2008,17.0,46
609724,Race / Gender,Other - Male,2008,16.6,13
609724,Race / Gender,Black - Male,2008,16.5,24
609724,Race / Gender,Native American - Male,2008,,1
609724,Race / Gender,Black - Female,2008,16.0,19
609724,Lunch,Free / Reduced Lunch,2008,16.5,327
609724,Lunch,Not Free / Reduced Lunch,2008,17.7,61
609724,LEP,Is Not LEP,2008,17.1,324
609724,LEP,LEP,2008,14.6,64
609724,Race / Gender,Other - Female,2009,,3
609724,Race / Gender,Hispanic - Male,2009,15.9,65
609724,Race / Gender,Black - Female,2009,16.4,18
609724,Race / Gender,Hispanic - Female,2009,16.3,47
609724,Race / Gender,White - Female,2009,17.4,35
609724,Race / Gender,White - Male,2009,17.8,38
609724,Race / Gender,Asian / Pacific - Male,2009,16.3,31
609724,Race / Gender,Asian / Pacific - Female,2009,16.8,54
609724,Race / Gender,Other - Male,2009,17.5,13
609724,Race / Gender,Black - Male,2009,15.2,19
609724,Lunch,Free / Reduced Lunch,2009,16.2,287
609724,Lunch,Not Free / Reduced Lunch,2009,19.2,36
609724,LEP,Is Not LEP,2009,16.8,278
609724,LEP,LEP,2009,15.0,45
609724,Race / Gender,Other - Female,2010,,6
609724,Race / Gender,Hispanic - Male,2010,16.0,56
609724,Race / Gender,Hispanic - Female,2010,16.6,50
609724,Race / Gender,Asian / Pacific - Female,2010,17.6,25
609724,Race / Gender,Asian / Pacific - Male,2010,17.2,39
609724,Race / Gender,White - Female,2010,17.5,25
609724,Race / Gender,Black - Male,2010,15.0,28
609724,Race / Gender,Other - Male,2010,,6
609724,Race / Gender,Native American - Male,2010,,1
609724,Race / Gender,Black - Female,2010,16.7,19
609724,Race / Gender,White - Male,2010,17.3,32
609724,Lunch,Free / Reduced Lunch,2010,16.6,260
609724,Lunch,Not Free / Reduced Lunch,2010,17.7,27
609724,LEP,Is Not LEP,2010,16.8,278
609724,LEP,LEP,2010,,9
609724,Race / Gender,Other - Female,2011,,3
609724,Race / Gender,Hispanic - Male,2011,15.7,80
609724,Race / Gender,Hispanic - Female,2011,15.5,75
609724,Race / Gender,White - Female,2011,16.5,31
609724,Race / Gender,White - Male,2011,16.1,38
609724,Race / Gender,Asian / Pacific - Female,2011,16.8,39
609724,Race / Gender,Asian / Pacific - Male,2011,16.9,62
609724,Race / Gender,Other - Male,2011,,4
609724,Race / Gender,Black - Male,2011,14.4,41
609724,Race / Gender,Black - Female,2011,14.9,16
609724,Lunch,Free / Reduced Lunch,2011,15.8,356
609724,Lunch,Not Free / Reduced Lunch,2011,17.2,33
609724,LEP,Is Not LEP,2011,16.3,340
609724,LEP,LEP,2011,13.2,49
609724,Race / Gender,Other - Female,2012,,3
609724,Race / Gender,White - Female,2012,17.3,51
609724,Race / Gender,Hispanic - Male,2012,16.0,69
609724,Race / Gender,Native American - Female,2012,,2
609724,Race / Gender,Asian / Pacific - Male,2012,17.0,60
609724,Race / Gender,White - Male,2012,16.8,59
609724,Race / Gender,Asian / Pacific - Female,2012,18.4,52
609724,Race / Gender,Other - Male,2012,,3
609724,Race / Gender,Black - Male,2012,15.6,29
609724,Race / Gender,Hispanic - Female,2012,16.5,79
609724,Race / Gender,Black - Female,2012,15.6,36
609724,Lunch,Free / Reduced Lunch,2012,16.4,380
609724,Lunch,Not Free / Reduced Lunch,2012,18.6,63
609724,LEP,Is Not LEP,2012,17.4,368
609724,LEP,LEP,2012,13.6,75
609724,Race / Gender,Other - Female,2013,,1
609724,Race / Gender,Hispanic - Male,2013,16.7,52
609724,Race / Gender,White - Female,2013,17.5,55
609724,Race / Gender,Black - Female,2013,16.3,16
609724,Race / Gender,Native American - Female,2013,,1
609724,Race / Gender,Hispanic - Female,2013,16.3,48
609724,Race / Gender,Asian / Pacific - Male,2013,17.3,54
609724,Race / Gender,White - Male,2013,17.1,39
609724,Race / Gender,Asian / Pacific - Female,2013,17.5,43
609724,Race / Gender,Other - Male,2013,,3
609724,Race / Gender,Black - Male,2013,16.5,25
609724,Lunch,Free / Reduced Lunch,2013,16.8,299
609724,Lunch,Not Free / Reduced Lunch,2013,18.6,38
609724,LEP,Is Not LEP,2013,17.9,266
609724,LEP,LEP,2013,13.8,71
609724,Race / Gender,Other - Female,2014,,3
609724,Race / Gender,Hispanic - Male,2014,16.9,66
609724,Race / Gender,Native American - Female,2014,,1
609724,Race / Gender,Asian / Pacific - Male,2014,17.6,55
609724,Race / Gender,White - Female,2014,16.8,27
609724,Race / Gender,Asian / Pacific - Female,2014,16.2,64
609724,Race / Gender,Black - Male,2014,15.8,21
609724,Race / Gender,Hispanic - Female,2014,17.1,73
609724,Race / Gender,Other - Male,2014,,4
609724,Race / Gender,Native American - Male,2014,,2
609724,Race / Gender,Black - Female,2014,17.4,22
609724,Race / Gender,White - Male,2014,16.1,38
609724,Lunch,Free / Reduced Lunch,2014,16.7,342
609724,Lunch,Not Free / Reduced Lunch,2014,18.3,34
609724,LEP,Is Not LEP,2014,17.5,312
609724,LEP,LEP,2014,13.5,64
609724,Race / Gender,Asian / Pacific - Female,2015,18.1,46
609724,Race / Gender,Native American - Female,2015,,2
609724,Race / Gender,Native American - Male,2015,,1
609724,Race / Gender,Asian / Pacific - Male,2015,19.4,58
